# 1
-0.020375	 1.609591	 0.307736
-0.011702	 1.600641	 0.295162
-0.002998	 1.591819	 0.282541
0.005736	 1.583130	 0.269875
0.014501	 1.574576	 0.257166
0.023297	 1.566164	 0.244413
0.032123	 1.557895	 0.231619
0.040980	 1.549775	 0.218784
0.049868	 1.541807	 0.205909
0.058786	 1.533995	 0.192996
0.067735	 1.526344	 0.180045
0.076715	 1.518857	 0.167058
0.085725	 1.511539	 0.154036
0.094766	 1.504393	 0.140980
0.103838	 1.497423	 0.127891
0.112941	 1.490635	 0.114770
0.122074	 1.484030	 0.101619
0.131239	 1.477615	 0.088437
0.140434	 1.471391	 0.075228
0.149659	 1.465365	 0.061990
0.158916	 1.459539	 0.048727
0.168203	 1.453918	 0.035438
0.177521	 1.448505	 0.022125
0.186870	 1.443305	 0.008789
0.196250	 1.438322	 -0.004569
0.205661	 1.433560	 -0.017948
0.215102	 1.429023	 -0.031347
0.224575	 1.424714	 -0.044764
0.234078	 1.420638	 -0.058198
0.243612	 1.416799	 -0.071649
0.253177	 1.413201	 -0.085116
0.262773	 1.409848	 -0.098596
0.272400	 1.406744	 -0.112090
0.282057	 1.403892	 -0.125596
0.291746	 1.401298	 -0.139112
0.301465	 1.398965	 -0.152639
0.311216	 1.396897	 -0.166174
0.320997	 1.395098	 -0.179716
0.330810	 1.393572	 -0.193266
0.340653	 1.392323	 -0.206820
0.350527	 1.391355	 -0.220379
0.360433	 1.390672	 -0.233941
0.370369	 1.390279	 -0.247505
0.380336	 1.390179	 -0.261070
0.390334	 1.390376	 -0.274635
0.400364	 1.390874	 -0.288198
0.410424	 1.391678	 -0.301760
0.420515	 1.392791	 -0.315317
0.430638	 1.394217	 -0.328871
0.440791	 1.395961	 -0.342418
0.450976	 1.398026	 -0.355959
0.461191	 1.400417	 -0.369492
0.471438	 1.403137	 -0.383016
0.481716	 1.406190	 -0.396530
0.492024	 1.409581	 -0.410033
0.502364	 1.413313	 -0.423523
0.512735	 1.417391	 -0.437000
0.523138	 1.421819	 -0.450463
0.533571	 1.426600	 -0.463910
0.544035	 1.431739	 -0.477340
0.554531	 1.437239	 -0.490753
0.565058	 1.443105	 -0.504147
0.575616	 1.449341	 -0.517520
0.586205	 1.455951	 -0.530873
0.596825	 1.462938	 -0.544203
0.607477	 1.470307	 -0.557510
0.618159	 1.478062	 -0.570793
0.628873	 1.486207	 -0.584050
0.639619	 1.494745	 -0.597281
0.650395	 1.503682	 -0.610483
0.661202	 1.513020	 -0.623657
0.672041	 1.522764	 -0.636801
0.682911	 1.532918	 -0.649914
0.693813	 1.543487	 -0.662995
0.704746	 1.554473	 -0.676043
0.715709	 1.565881	 -0.689056
0.726705	 1.577715	 -0.702034
0.737731	 1.589980	 -0.714975
0.748789	 1.602678	 -0.727879
0.759878	 1.615814	 -0.740743
0.770999	 1.629393	 -0.753568
0.782151	 1.643418	 -0.766352
0.793334	 1.657893	 -0.779094
0.804548	 1.672822	 -0.791793
0.815794	 1.688210	 -0.804447
0.827071	 1.704060	 -0.817057
0.838380	 1.720376	 -0.829619
0.849720	 1.737162	 -0.842134
0.861092	 1.754423	 -0.854601
0.872495	 1.772162	 -0.867017
0.883929	 1.790384	 -0.879383
0.895395	 1.809092	 -0.891697
0.906892	 1.828290	 -0.903957
0.918420	 1.847983	 -0.916163
0.929980	 1.868174	 -0.928315
0.941572	 1.888868	 -0.940409
0.953195	 1.910069	 -0.952446
0.964849	 1.931780	 -0.964425
0.976535	 1.954005	 -0.976344
0.988253	 1.976750	 -0.988201
1.000002	 2.000016	 -0.999997
# 2
-1.000000	 -2.000000	 -1.000000
-0.991410	 -2.025538	 -1.017041
-0.982863	 -2.050492	 -1.033721
-0.974358	 -2.074864	 -1.050043
-0.965894	 -2.098661	 -1.066008
-0.957472	 -2.121886	 -1.081619
-0.949090	 -2.144544	 -1.096877
-0.940748	 -2.166640	 -1.111785
-0.932446	 -2.188178	 -1.126343
-0.924183	 -2.209162	 -1.140555
-0.915959	 -2.229598	 -1.154422
-0.907774	 -2.249489	 -1.167946
-0.899626	 -2.268841	 -1.181129
-0.891517	 -2.287657	 -1.193973
-0.883444	 -2.305943	 -1.206480
-0.875408	 -2.323704	 -1.218652
-0.867409	 -2.340942	 -1.230490
-0.859445	 -2.357664	 -1.241998
-0.851517	 -2.373873	 -1.253176
-0.843624	 -2.389575	 -1.264027
-0.835765	 -2.404773	 -1.274553
-0.827941	 -2.419473	 -1.284755
-0.820150	 -2.433679	 -1.294636
-0.812393	 -2.447395	 -1.304197
-0.804668	 -2.460626	 -1.313441
-0.796976	 -2.473377	 -1.322369
-0.789316	 -2.485651	 -1.330984
-0.781687	 -2.497455	 -1.339286
-0.774090	 -2.508791	 -1.347279
-0.766523	 -2.519666	 -1.354965
-0.758987	 -2.530083	 -1.362344
-0.751480	 -2.540046	 -1.369420
-0.744002	 -2.549561	 -1.376193
-0.736554	 -2.558632	 -1.382667
-0.729134	 -2.567264	 -1.388843
-0.721742	 -2.575460	 -1.394722
-0.714378	 -2.583227	 -1.400307
-0.707041	 -2.590567	 -1.405601
-0.699731	 -2.597486	 -1.410604
-0.692447	 -2.603989	 -1.415318
-0.685190	 -2.610080	 -1.419747
-0.677957	 -2.615762	 -1.423890
-0.670750	 -2.621042	 -1.427752
-0.663567	 -2.625924	 -1.431333
-0.656409	 -2.630411	 -1.434636
-0.649274	 -2.634510	 -1.437662
-0.642163	 -2.638223	 -1.440413
-0.635074	 -2.641556	 -1.442891
-0.628008	 -2.644513	 -1.445099
-0.620964	 -2.647100	 -1.447039
-0.613942	 -2.649319	 -1.448711
-0.606941	 -2.651177	 -1.450118
-0.599960	 -2.652677	 -1.451263
-0.593000	 -2.653825	 -1.452147
-0.586060	 -2.654624	 -1.452771
-0.579139	 -2.655079	 -1.453139
-0.572237	 -2.655195	 -1.453251
-0.565354	 -2.654976	 -1.453110
-0.558489	 -2.654427	 -1.452718
-0.551641	 -2.653552	 -1.452077
-0.544811	 -2.652357	 -1.451188
-0.537998	 -2.650845	 -1.450055
-0.531201	 -2.649021	 -1.448677
-0.524420	 -2.646890	 -1.447058
-0.517654	 -2.644456	 -1.445200
-0.510904	 -2.641723	 -1.443104
-0.504168	 -2.638697	 -1.440773
-0.497447	 -2.635382	 -1.438208
-0.490739	 -2.631782	 -1.435411
-0.484045	 -2.627903	 -1.432384
-0.477364	 -2.623747	 -1.429130
-0.470695	 -2.619321	 -1.425649
-0.464038	 -2.614628	 -1.421945
-0.457393	 -2.609674	 -1.418019
-0.450759	 -2.604462	 -1.413873
-0.444136	 -2.598997	 -1.409509
-0.437524	 -2.593285	 -1.404929
-0.430921	 -2.587329	 -1.400134
-0.424327	 -2.581133	 -1.395128
-0.417743	 -2.574704	 -1.389911
-0.411168	 -2.568044	 -1.384486
-0.404600	 -2.561159	 -1.378854
-0.398040	 -2.554053	 -1.373019
-0.391488	 -2.546731	 -1.366980
-0.384943	 -2.539197	 -1.360741
-0.378404	 -2.531456	 -1.354304
-0.371871	 -2.523513	 -1.347670
-0.365343	 -2.515371	 -1.340842
-0.358821	 -2.507036	 -1.333820
-0.352303	 -2.498512	 -1.326609
-0.345790	 -2.489803	 -1.319208
-0.339281	 -2.480915	 -1.311620
-0.332775	 -2.471851	 -1.303848
-0.326272	 -2.462616	 -1.295892
-0.319771	 -2.453216	 -1.287756
-0.313273	 -2.443654	 -1.279441
-0.306776	 -2.433934	 -1.270948
-0.300281	 -2.424063	 -1.262280
-0.293787	 -2.414043	 -1.253440
-0.287292	 -2.403880	 -1.244428
-0.280798	 -2.393578	 -1.235246
-0.274304	 -2.383142	 -1.225898
-0.267808	 -2.372576	 -1.216384
-0.261311	 -2.361885	 -1.206706
-0.254813	 -2.351073	 -1.196868
-0.248312	 -2.340145	 -1.186869
-0.241809	 -2.329106	 -1.176713
-0.235302	 -2.317959	 -1.166402
-0.228792	 -2.306710	 -1.155936
-0.222278	 -2.295364	 -1.145320
-0.215760	 -2.283924	 -1.134553
-0.209237	 -2.272396	 -1.123638
-0.202708	 -2.260783	 -1.112578
-0.196174	 -2.249090	 -1.101374
-0.189634	 -2.237323	 -1.090027
-0.183088	 -2.225485	 -1.078541
-0.176534	 -2.213581	 -1.066917
-0.169973	 -2.201616	 -1.055156
-0.163404	 -2.189593	 -1.043262
-0.156827	 -2.177519	 -1.031235
-0.150242	 -2.165396	 -1.019078
-0.143647	 -2.153231	 -1.006793
-0.137042	 -2.141027	 -0.994381
-0.130428	 -2.128788	 -0.981845
-0.123803	 -2.116521	 -0.969186
-0.117167	 -2.104228	 -0.956407
-0.110520	 -2.091915	 -0.943510
-0.103862	 -2.079586	 -0.930495
-0.097191	 -2.067245	 -0.917366
-0.090507	 -2.054899	 -0.904125
-0.083811	 -2.042549	 -0.890773
-0.077101	 -2.030202	 -0.877312
-0.070377	 -2.017862	 -0.863744
-0.063639	 -2.005533	 -0.850071
-0.056886	 -1.993221	 -0.836295
-0.050118	 -1.980929	 -0.822418
-0.043335	 -1.968662	 -0.808442
-0.036535	 -1.956425	 -0.794370
-0.029719	 -1.944222	 -0.780202
-0.022886	 -1.932058	 -0.765940
-0.016036	 -1.919937	 -0.751588
-0.009167	 -1.907865	 -0.737146
-0.002281	 -1.895844	 -0.722617
0.004624	 -1.883881	 -0.708003
0.011548	 -1.871979	 -0.693305
0.018492	 -1.860143	 -0.678525
0.025455	 -1.848378	 -0.663666
0.032439	 -1.836689	 -0.648730
0.039444	 -1.825079	 -0.633718
0.046470	 -1.813553	 -0.618632
0.053518	 -1.802116	 -0.603475
0.060587	 -1.790773	 -0.588247
0.067680	 -1.779528	 -0.572952
0.074795	 -1.768385	 -0.557591
0.081933	 -1.757349	 -0.542166
0.089096	 -1.746425	 -0.526679
0.096283	 -1.735618	 -0.511132
0.103494	 -1.724931	 -0.495528
0.110731	 -1.714369	 -0.479866
0.117993	 -1.703937	 -0.464151
0.125281	 -1.693640	 -0.448384
0.132596	 -1.683482	 -0.432566
0.139937	 -1.673467	 -0.416700
0.147306	 -1.663600	 -0.400787
0.154702	 -1.653886	 -0.384831
0.162127	 -1.644329	 -0.368831
0.169580	 -1.634934	 -0.352791
0.177062	 -1.625706	 -0.336713
0.184574	 -1.616648	 -0.320598
0.192116	 -1.607766	 -0.304448
0.199688	 -1.599063	 -0.288266
0.207290	 -1.590545	 -0.272053
0.214924	 -1.582217	 -0.255811
0.222590	 -1.574082	 -0.239542
0.230287	 -1.566145	 -0.223249
0.238017	 -1.558411	 -0.206932
0.245780	 -1.550884	 -0.190594
0.253576	 -1.543569	 -0.174238
0.261406	 -1.536471	 -0.157864
0.269271	 -1.529593	 -0.141475
0.277170	 -1.522941	 -0.125073
0.285104	 -1.516520	 -0.108659
0.293073	 -1.510332	 -0.092237
0.301079	 -1.504384	 -0.075807
0.309121	 -1.498680	 -0.059371
0.317200	 -1.493224	 -0.042933
0.325316	 -1.488021	 -0.026492
0.333469	 -1.483075	 -0.010052
0.341661	 -1.478392	 0.006385
0.349891	 -1.473975	 0.022818
0.358160	 -1.469829	 0.039245
0.366469	 -1.465958	 0.055664
0.374818	 -1.462368	 0.072072
0.383207	 -1.459063	 0.088468
0.391636	 -1.456046	 0.104850
0.400107	 -1.453324	 0.121216
0.408619	 -1.450900	 0.137564
0.417173	 -1.448779	 0.153892
0.425770	 -1.446966	 0.170198
0.434409	 -1.445465	 0.186481
0.443092	 -1.444280	 0.202737
0.451819	 -1.443416	 0.218966
0.460590	 -1.442879	 0.235164
0.469405	 -1.442671	 0.251332
0.478265	 -1.442799	 0.267465
0.487171	 -1.443265	 0.283563
0.496123	 -1.444076	 0.299624
0.505121	 -1.445235	 0.315645
0.514166	 -1.446748	 0.331624
0.523258	 -1.448618	 0.347561
0.532398	 -1.450850	 0.363452
0.541586	 -1.453449	 0.379295
0.550822	 -1.456419	 0.395090
0.560107	 -1.459765	 0.410833
0.569442	 -1.463491	 0.426523
0.578826	 -1.467603	 0.442158
0.588261	 -1.472104	 0.457736
0.597746	 -1.476999	 0.473255
0.607282	 -1.482292	 0.488713
0.616870	 -1.487989	 0.504108
0.626510	 -1.494093	 0.519438
0.636202	 -1.500610	 0.534702
0.645947	 -1.507544	 0.549896
0.655746	 -1.514899	 0.565021
0.665598	 -1.522680	 0.580072
0.675504	 -1.530891	 0.595049
0.685465	 -1.539537	 0.609949
0.695480	 -1.548624	 0.624771
0.705551	 -1.558154	 0.639512
0.715678	 -1.568133	 0.654171
0.725861	 -1.578565	 0.668746
0.736101	 -1.589455	 0.683234
0.746399	 -1.600808	 0.697634
0.756753	 -1.612627	 0.711944
0.767166	 -1.624918	 0.726162
0.777637	 -1.637685	 0.740285
0.788167	 -1.650933	 0.754313
0.798756	 -1.664665	 0.768242
0.809406	 -1.678888	 0.782072
0.820115	 -1.693604	 0.795799
0.830885	 -1.708820	 0.809423
0.841716	 -1.724539	 0.822941
0.852608	 -1.740766	 0.836352
0.863562	 -1.757505	 0.849652
0.874579	 -1.774761	 0.862841
0.885659	 -1.792539	 0.875916
0.896801	 -1.810843	 0.888876
0.908008	 -1.829678	 0.901718
0.919278	 -1.849048	 0.914441
0.930613	 -1.868958	 0.927042
0.942013	 -1.889412	 0.939520
0.953478	 -1.910416	 0.951873
0.965009	 -1.931972	 0.964098
0.976606	 -1.954087	 0.976194
0.988270	 -1.976764	 0.988159
1.000001	 -2.000009	 0.999991
# 3
-1.000000	 2.000000	 1.000000
-0.995967	 2.019843	 1.007928
-0.991906	 2.039188	 1.015638
-0.987816	 2.058039	 1.023133
-0.983700	 2.076398	 1.030412
-0.979557	 2.094268	 1.037478
-0.975389	 2.111650	 1.044331
-0.971196	 2.128549	 1.050972
-0.966978	 2.144965	 1.057402
-0.962737	 2.160903	 1.063623
-0.958473	 2.176364	 1.069635
-0.954187	 2.191352	 1.075440
-0.949880	 2.205868	 1.081039
-0.945552	 2.219915	 1.086433
-0.941204	 2.233496	 1.091623
-0.936837	 2.246613	 1.096610
-0.932451	 2.259269	 1.101395
-0.928047	 2.271467	 1.105979
-0.923627	 2.283209	 1.110364
-0.919190	 2.294497	 1.114551
-0.914737	 2.305335	 1.118540
-0.910270	 2.315725	 1.122332
-0.905788	 2.325669	 1.125930
-0.901293	 2.335170	 1.129333
-0.896784	 2.344230	 1.132544
-0.892264	 2.352853	 1.135563
-0.887733	 2.361041	 1.138391
-0.883190	 2.368796	 1.141029
-0.878638	 2.376120	 1.143479
-0.874077	 2.383018	 1.145741
-0.869507	 2.389490	 1.147817
-0.864929	 2.395540	 1.149708
-0.860344	 2.401170	 1.151415
-0.855753	 2.406382	 1.152938
-0.851157	 2.411180	 1.154280
-0.846555	 2.415566	 1.155441
-0.841949	 2.419543	 1.156422
-0.837339	 2.423113	 1.157224
-0.832727	 2.426278	 1.157849
-0.828113	 2.429041	 1.158298
-0.823497	 2.431406	 1.158571
-0.818881	 2.433373	 1.158670
-0.814265	 2.434947	 1.158596
-0.809649	 2.436130	 1.158350
-0.805035	 2.436923	 1.157933
-0.800423	 2.437330	 1.157346
-0.795814	 2.437353	 1.156591
-0.791209	 2.436996	 1.155668
-0.786608	 2.436259	 1.154578
-0.782013	 2.435147	 1.153324
-0.777423	 2.433661	 1.151904
-0.772839	 2.431805	 1.150322
-0.768263	 2.429580	 1.148578
-0.763695	 2.426989	 1.146672
-0.759135	 2.424036	 1.144607
-0.754584	 2.420722	 1.142383
-0.750044	 2.417050	 1.140002
-0.745515	 2.413022	 1.137464
-0.740997	 2.408642	 1.134770
-0.736491	 2.403912	 1.131922
-0.731998	 2.398834	 1.128921
-0.727519	 2.393410	 1.125768
-0.723054	 2.387645	 1.122463
-0.718605	 2.381539	 1.119009
-0.714171	 2.375097	 1.115406
-0.709753	 2.368319	 1.111655
-0.705353	 2.361209	 1.107758
-0.700971	 2.353770	 1.103715
-0.696607	 2.346004	 1.099528
-0.692263	 2.337913	 1.095197
-0.687939	 2.329500	 1.090724
-0.683635	 2.320769	 1.086110
-0.679353	 2.311720	 1.081356
-0.675094	 2.302357	 1.076463
-0.670857	 2.292683	 1.071433
-0.666644	 2.282700	 1.066265
-0.662455	 2.272410	 1.060962
-0.658292	 2.261817	 1.055525
-0.654154	 2.250922	 1.049954
-0.650042	 2.239728	 1.044251
-0.645958	 2.228239	 1.038417
-0.641902	 2.216456	 1.032453
-0.637875	 2.204382	 1.026360
-0.633877	 2.192020	 1.020139
-0.629909	 2.179372	 1.013791
-0.625971	 2.166441	 1.007317
-0.622066	 2.153229	 1.000719
-0.618192	 2.139740	 0.993998
-0.614352	 2.125974	 0.987154
-0.610545	 2.111936	 0.980189
-0.606772	 2.097628	 0.973104
-0.603035	 2.083052	 0.965899
-0.599333	 2.068210	 0.958577
-0.595668	 2.053107	 0.951138
-0.592041	 2.037743	 0.943584
-0.588451	 2.022121	 0.935914
-0.584900	 2.006245	 0.928131
-0.581388	 1.990117	 0.920236
-0.577916	 1.973739	 0.912230
-0.574485	 1.957114	 0.904113
-0.571096	 1.940244	 0.895887
-0.567748	 1.923132	 0.887553
-0.564444	 1.905781	 0.879112
-0.561184	 1.888193	 0.870566
-0.557968	 1.870371	 0.861915
-0.554797	 1.852317	 0.853160
-0.551671	 1.834035	 0.844303
-0.548593	 1.815525	 0.835344
-0.545561	 1.796792	 0.826285
-0.542578	 1.777838	 0.817127
-0.539643	 1.758664	 0.807871
-0.536757	 1.739275	 0.798518
-0.533922	 1.719672	 0.789069
-0.531137	 1.699858	 0.779525
-0.528404	 1.679836	 0.769887
-0.525724	 1.659607	 0.760157
-0.523096	 1.639176	 0.750336
-0.520522	 1.618543	 0.740424
-0.518002	 1.597713	 0.730423
-0.515537	 1.576687	 0.720334
-0.513128	 1.555468	 0.710158
-0.510776	 1.534059	 0.699896
-0.508481	 1.512461	 0.689549
-0.506244	 1.490679	 0.679118
-0.504066	 1.468714	 0.668605
-0.501947	 1.446569	 0.658010
-0.499888	 1.424246	 0.647335
-0.497890	 1.401748	 0.636581
-0.495953	 1.379078	 0.625748
-0.494079	 1.356239	 0.614838
-0.492267	 1.333232	 0.603852
-0.490520	 1.310060	 0.592792
-0.488837	 1.286726	 0.581657
-0.487218	 1.263233	 0.570450
-0.485666	 1.239583	 0.559171
-0.484180	 1.215779	 0.547822
-0.482762	 1.191823	 0.536404
-0.481411	 1.167718	 0.524917
-0.480129	 1.143466	 0.513363
-0.478917	 1.119071	 0.501743
-0.477775	 1.094533	 0.490058
-0.476703	 1.069857	 0.478309
-0.475703	 1.045045	 0.466497
-0.474775	 1.020099	 0.454624
-0.473921	 0.995022	 0.442690
-0.473140	 0.969816	 0.430696
-0.472433	 0.944485	 0.418645
-0.471801	 0.919030	 0.406536
-0.471246	 0.893454	 0.394371
-0.470767	 0.867760	 0.382151
-0.470365	 0.841951	 0.369877
-0.470041	 0.816028	 0.357550
-0.469796	 0.789995	 0.345171
-0.469630	 0.763854	 0.332742
-0.469544	 0.737607	 0.320263
-0.469539	 0.711258	 0.307736
-0.469616	 0.684809	 0.295162
-0.469775	 0.658262	 0.282541
-0.470017	 0.631620	 0.269875
-0.470343	 0.604885	 0.257166
-0.470753	 0.578061	 0.244413
-0.471248	 0.551149	 0.231619
-0.471829	 0.524153	 0.218784
-0.472496	 0.497075	 0.205909
-0.473251	 0.469917	 0.192996
-0.474094	 0.442682	 0.180045
-0.475026	 0.415372	 0.167058
-0.476046	 0.387991	 0.154036
-0.477158	 0.360541	 0.140980
-0.478359	 0.333023	 0.127891
-0.479653	 0.305442	 0.114770
-0.481039	 0.277799	 0.101619
-0.482517	 0.250098	 0.088437
-0.484090	 0.222340	 0.075228
-0.485757	 0.194528	 0.061990
-0.487519	 0.166665	 0.048727
-0.489376	 0.138753	 0.035438
-0.491331	 0.110796	 0.022125
-0.493382	 0.082794	 0.008789
-0.495532	 0.054752	 -0.004569
-0.497780	 0.026672	 -0.017948
-0.500128	 -0.001444	 -0.031347
-0.502576	 -0.029593	 -0.044764
-0.505125	 -0.057773	 -0.058198
-0.507775	 -0.085981	 -0.071649
-0.510528	 -0.114214	 -0.085116
-0.513383	 -0.142471	 -0.098596
-0.516343	 -0.170747	 -0.112090
-0.519406	 -0.199041	 -0.125596
-0.522575	 -0.227350	 -0.139112
-0.525850	 -0.255672	 -0.152639
-0.529231	 -0.284004	 -0.166174
-0.532720	 -0.312343	 -0.179716
-0.536316	 -0.340687	 -0.193266
-0.540022	 -0.369033	 -0.206820
-0.543836	 -0.397379	 -0.220379
-0.547761	 -0.425722	 -0.233941
-0.551797	 -0.454059	 -0.247505
-0.555944	 -0.482389	 -0.261070
-0.560204	 -0.510707	 -0.274635
-0.564576	 -0.539013	 -0.288198
-0.569062	 -0.567302	 -0.301760
-0.573663	 -0.595573	 -0.315317
-0.578379	 -0.623824	 -0.328871
-0.583211	 -0.652050	 -0.342418
-0.588159	 -0.680251	 -0.355959
-0.593225	 -0.708423	 -0.369492
-0.598408	 -0.736563	 -0.383016
-0.603710	 -0.764670	 -0.396530
-0.609132	 -0.792740	 -0.410033
-0.614674	 -0.820772	 -0.423523
-0.620337	 -0.848761	 -0.437000
-0.626121	 -0.876707	 -0.450463
-0.632028	 -0.904606	 -0.463910
-0.638057	 -0.932455	 -0.477340
-0.644211	 -0.960253	 -0.490753
-0.650488	 -0.987996	 -0.504147
-0.656891	 -1.015682	 -0.517520
-0.663420	 -1.043308	 -0.530873
-0.670075	 -1.070872	 -0.544203
-0.676858	 -1.098372	 -0.557510
-0.683769	 -1.125804	 -0.570793
-0.690808	 -1.153166	 -0.584050
-0.697977	 -1.180455	 -0.597281
-0.705276	 -1.207670	 -0.610483
-0.712706	 -1.234806	 -0.623657
-0.720267	 -1.261863	 -0.636801
-0.727961	 -1.288837	 -0.649914
-0.735788	 -1.315725	 -0.662995
-0.743748	 -1.342525	 -0.676043
-0.751843	 -1.369235	 -0.689056
-0.760073	 -1.395851	 -0.702034
-0.768439	 -1.422372	 -0.714975
-0.776942	 -1.448795	 -0.727879
-0.785582	 -1.475116	 -0.740743
-0.794360	 -1.501335	 -0.753568
-0.803276	 -1.527447	 -0.766352
-0.812332	 -1.553450	 -0.779094
-0.821528	 -1.579343	 -0.791793
-0.830866	 -1.605121	 -0.804447
